                Time     Total_Variation            L2_Error            L1_Error
          1.64375000          4.06333526          0.09759982          0.03636368
          1.64687500          4.04483872          0.10316283          0.03771627
          1.65000000          4.06403910          0.09767041          0.03641774
          1.65312500          4.04687226          0.10322907          0.03777024
          1.65625000          4.06424853          0.09774077          0.03647111
          1.65937500          4.04842230          0.10329510          0.03782201
          1.66250000          4.06395817          0.09781092          0.03652177
          1.66562500          4.04991849          0.10336093          0.03787150
          1.66875000          4.06331148          0.09788085          0.03657812
          1.67187500          4.05278014          0.10342657          0.03791828
          1.67500000          4.06329519          0.09795056          0.03664370
          1.67812500          4.05639160          0.10349201          0.03796225
          1.68125000          4.06311953          0.09802005          0.03671117
          1.68437500          4.06042415          0.10355725          0.03800356
          1.68750000          4.06391962          0.09808934          0.03677865
          1.69062500          4.06426737          0.10362231          0.03804977
          1.69375000          4.06468566          0.09815841          0.03684455
          1.69687500          4.06762482          0.10368717          0.03809932
          1.70000000          4.06564430          0.09822727          0.03690781
          1.70312500          4.07050020          0.10375183          0.03815148
          1.70625000          4.06614824          0.09829592          0.03696944
          1.70937500          4.07308010          0.10381631          0.03820587
          1.71250000          4.06619657          0.09836436          0.03702849
          1.71562500          4.07529169          0.10388060          0.03825798
          1.71875000          4.06579533          0.09843260          0.03708486
          1.72187500          4.07715355          0.10394470          0.03830743
