                Time     Total_Variation            L2_Error            L1_Error
          2.55000000          2.00000000          0.08498514          0.02561258
          2.55625000          2.00000000          0.08791638          0.02613111
          2.56250000          2.00000000          0.08504153          0.02564557
          2.56875000          2.00000000          0.08796716          0.02616339
          2.57500000          2.00000000          0.08509768          0.02567843
          2.58125000          2.00000000          0.08801773          0.02619556
          2.58750000          2.00000000          0.08515357          0.02571117
          2.59375000          2.00000000          0.08806810          0.02622761
          2.60000000          2.00000000          0.08520923          0.02574380
          2.60625000          2.00000000          0.08811826          0.02625955
          2.61250000          2.00000000          0.08526464          0.02577630
          2.61875000          2.00000000          0.08816821          0.02629137
          2.62500000          2.00000000          0.08531981          0.02580868
          2.63125000          2.00000000          0.08821796          0.02632308
          2.63750000          2.00000000          0.08537475          0.02584095
          2.64375000          2.00000000          0.08826751          0.02635467
          2.65000000          2.00000000          0.08542945          0.02587310
          2.65625000          2.00000000          0.08831686          0.02638615
          2.66250000          2.00000000          0.08548391          0.02590514
          2.66875000          2.00000000          0.08836602          0.02641753
          2.67500000          2.00000000          0.08553815          0.02593706
          2.68125000          2.00000000          0.08841498          0.02644879
          2.68750000          2.00000000          0.08559216          0.02596887
          2.69375000          2.00000000          0.08846374          0.02647994
          2.70000000          2.00000000          0.08564594          0.02600056
          2.70625000          2.00000000          0.08851232          0.02651098
          2.71250000          2.00000000          0.08569950          0.02603215
          2.71875000          2.00000000          0.08856070          0.02654192
          2.72500000          2.00000000          0.08575283          0.02606362
          2.73125000          2.00000000          0.08860889          0.02657275
          2.73750000          2.00000000          0.08580594          0.02609499
          2.74375000          2.00000000          0.08865689          0.02660347
          2.75000000          2.00000000          0.08585884          0.02612624
          2.75625000          2.00000000          0.08870471          0.02663409
          2.76250000          2.00000000          0.08591152          0.02615739
          2.76875000          2.00000000          0.08875235          0.02666460
          2.77500000          2.00000000          0.08596398          0.02618843
          2.78125000          2.00000000          0.08879980          0.02669501
          2.78750000          2.00000000          0.08601623          0.02621936
          2.79375000          2.00000000          0.08884707          0.02672532
          2.80000000          2.00000000          0.08606827          0.02625019
          2.80625000          2.00000000          0.08889416          0.02675553
          2.81250000          2.00000000          0.08612010          0.02628092
          2.81875000          2.00000000          0.08894107          0.02678563
          2.82500000          2.00000000          0.08617172          0.02631154
          2.83125000          2.00000000          0.08898781          0.02681564
          2.83750000          2.00000000          0.08622314          0.02634205
          2.84375000          2.00000000          0.08903437          0.02684554
          2.85000000          2.00000000          0.08627435          0.02637247
          2.85625000          2.00000000          0.08908075          0.02687535
          2.86250000          2.00000000          0.08632536          0.02640278
          2.86875000          2.00000000          0.08912697          0.02690506
          2.87500000          2.00000000          0.08637616          0.02643300
          2.88125000          2.00000000          0.08917301          0.02693467
          2.88750000          2.00000000          0.08642677          0.02646311
          2.89375000          2.00000000          0.08921888          0.02696419
          2.90000000          2.00000000          0.08647718          0.02649313
          2.90625000          2.00000000          0.08926458          0.02699361
          2.91250000          2.00000000          0.08652740          0.02652304
          2.91875000          2.00000000          0.08931012          0.02702294
          2.92500000          2.00000000          0.08657742          0.02655286
          2.93125000          2.00000000          0.08935549          0.02705217
          2.93750000          2.00000000          0.08662725          0.02658258
          2.94375000          2.00000000          0.08940069          0.02708131
          2.95000000          2.00000000          0.08667689          0.02661221
          2.95625000          2.00000000          0.08944573          0.02711035
          2.96250000          2.00000000          0.08672634          0.02664174
          2.96875000          2.00000000          0.08949061          0.02713930
          2.97500000          2.00000000          0.08677560          0.02667118
          2.98125000          2.00000000          0.08953533          0.02716817
          2.98750000          2.00000000          0.08682467          0.02670052
          2.99375000          2.00000000          0.08957989          0.02719694
          3.00000000          2.00000000          0.08687356          0.02672977
          3.00625000          2.00000000          0.08962429          0.02722562
          3.01250000          2.00000000          0.08692227          0.02675892
          3.01875000          2.00000000          0.08966853          0.02725421
          3.02500000          2.00000000          0.08697079          0.02678799
          3.03125000          2.00000000          0.08971262          0.02728271
          3.03750000          2.00000000          0.08701913          0.02681696
          3.04375000          2.00000000          0.08975655          0.02731113
          3.05000000          2.00000000          0.08706729          0.02684584
          3.05625000          2.00000000          0.08980033          0.02733945
          3.06250000          2.00000000          0.08711528          0.02687464
          3.06875000          2.00000000          0.08984395          0.02736769
          3.07500000          2.00000000          0.08716309          0.02690334
          3.08125000          2.00000000          0.08988743          0.02739585
          3.08750000          2.00000000          0.08721072          0.02693195
          3.09375000          2.00000000          0.08993075          0.02742392
          3.10000000          2.00000000          0.08725818          0.02696048
          3.10625000          2.00000000          0.08997393          0.02745190
          3.11250000          2.00000000          0.08730547          0.02698892
          3.11875000          2.00000000          0.09001695          0.02747980
          3.12500000          2.00000000          0.08735259          0.02701727
          3.13125000          2.00000000          0.09005983          0.02750761
          3.13750000          2.00000000          0.08739954          0.02704554
          3.14375000          2.00000000          0.09010257          0.02753534
          3.15000000          2.00000000          0.08744632          0.02707372
          3.15625000          2.00000000          0.09014516          0.02756299
          3.16250000          2.00000000          0.08749293          0.02710182
          3.16875000          2.00000000          0.09018760          0.02759056
          3.17500000          2.00000000          0.08753938          0.02712983
          3.18125000          2.00000000          0.09022991          0.02761804
          3.18750000          2.00000000          0.08758566          0.02715776
          3.19375000          2.00000000          0.09027207          0.02764545
          3.20000000          2.00000000          0.08763178          0.02718560
          3.20625000          2.00000000          0.09031409          0.02767277
          3.21250000          2.00000000          0.08767773          0.02721337
          3.21875000          2.00000000          0.09035597          0.02770001
          3.22500000          2.00000000          0.08772353          0.02724105
          3.23125000          2.00000000          0.09039771          0.02772718
          3.23750000          2.00000000          0.08776916          0.02726865
          3.24375000          2.00000000          0.09043931          0.02775426
          3.25000000          2.00000000          0.08781464          0.02729617
          3.25625000          2.00000000          0.09048078          0.02778127
          3.26250000          2.00000000          0.08785996          0.02732360
          3.26875000          2.00000000          0.09052211          0.02780820
          3.27500000          2.00000000          0.08790512          0.02735096
          3.28125000          2.00000000          0.09056331          0.02783505
          3.28750000          2.00000000          0.08795013          0.02737824
          3.29375000          2.00000000          0.09060437          0.02786183
          3.30000000          2.00000000          0.08799499          0.02740544
          3.30625000          2.00000000          0.09064530          0.02788853
          3.31250000          2.00000000          0.08803969          0.02743256
          3.31875000          2.00000000          0.09068610          0.02791515
          3.32500000          2.00000000          0.08808424          0.02745961
          3.33125000          2.00000000          0.09072677          0.02794170
          3.33750000          2.00000000          0.08812863          0.02748657
          3.34375000          2.00000000          0.09076731          0.02796817
          3.35000000          2.00000000          0.08817288          0.02751346
          3.35625000          2.00000000          0.09080771          0.02799457
          3.36250000          2.00000000          0.08821698          0.02754028
          3.36875000          2.00000000          0.09084799          0.02802090
          3.37500000          2.00000000          0.08826094          0.02756702
          3.38125000          2.00000000          0.09088814          0.02804715
          3.38750000          2.00000000          0.08830474          0.02759368
          3.39375000          2.00000000          0.09092817          0.02807333
          3.40000000          2.00000000          0.08834841          0.02762027
          3.40625000          2.00000000          0.09096807          0.02809944
          3.41250000          2.00000000          0.08839192          0.02764678
          3.41875000          2.00000000          0.09100784          0.02812547
          3.42500000          2.00000000          0.08843530          0.02767322
          3.43125000          2.00000000          0.09104749          0.02815143
          3.43750000          2.00000000          0.08847853          0.02769959
          3.44375000          2.00000000          0.09108702          0.02817733
          3.45000000          2.00000000          0.08852162          0.02772589
          3.45625000          2.00000000          0.09112642          0.02820315
          3.46250000          2.00000000          0.08856457          0.02775211
